n_patterns,pattern_index,trial,strict_success,inversion_tolerant_success,final_energy
14,13,28,1,1,-46.099999999999994
14,0,29,0,0,-43.38
14,1,29,0,0,-64.42000000000002
14,2,29,0,0,-53.78
14,3,29,0,0,-66.10000000000001
14,4,29,0,0,-66.10000000000001
14,5,29,0,0,-44.66
14,6,29,0,0,-63.46
14,7,29,0,0,-60.74
14,8,29,0,0,-65.94000000000003
14,9,29,0,0,-64.74
14,10,29,0,0,-64.74
14,11,29,0,0,-51.220000000000006
14,12,29,0,0,-66.10000000000001
14,13,29,0,0,-64.74
14,0,30,1,1,-48.260000000000005
14,1,30,0,0,-52.899999999999984
14,2,30,0,0,-49.7
14,3,30,0,0,-61.3
14,4,30,0,0,-66.17999999999999
14,5,30,0,0,-44.74
14,6,30,0,0,-53.779999999999994
14,7,30,0,0,-51.22
14,8,30,0,0,-52.5
14,9,30,0,0,-51.06
14,10,30,0,0,-55.38000000000001
14,11,30,0,0,-53.46
14,12,30,0,0,-53.13999999999999
14,13,30,0,0,-61.14000000000001
14,0,31,1,1,-53.68000000000001
14,1,31,0,0,-61.28000000000001
14,2,31,0,0,-53.48
14,3,31,0,0,-63.96
14,4,31,0,0,-62.4
14,5,31,1,1,-45.47999999999999
14,6,31,1,1,-48.92
14,7,31,0,0,-61.2
14,8,31,0,0,-51.44
14,9,31,1,1,-49.199999999999996
14,10,31,0,0,-53.0
14,11,31,0,0,-47.36000000000001
14,12,31,0,0,-51.160000000000004
14,13,31,0,0,-54.2
14,0,32,0,0,-65.32
14,1,32,0,0,-67.56000000000002
14,2,32,0,0,-61.519999999999996
14,3,32,0,0,-67.60000000000002
14,4,32,0,0,-66.48
14,5,32,0,0,-66.24
14,6,32,1,1,-50.879999999999995
14,7,32,1,1,-49.91999999999999
14,8,32,0,0,-51.279999999999994
14,9,32,0,0,-64.84
14,10,32,0,0,-66.68
14,11,32,0,0,-66.48
14,12,32,0,0,-66.68
14,13,32,0,0,-66.56000000000002
14,0,33,0,0,-57.5
14,1,33,0,0,-63.5
14,2,33,0,0,-53.17999999999999
14,3,33,0,0,-63.580000000000005
14,4,33,0,0,-65.66
14,5,33,1,1,-47.5
14,6,33,0,0,-46.300000000000004
14,7,33,1,1,-48.379999999999995
14,8,33,1,1,-46.62
14,9,33,0,0,-56.53999999999999
14,10,33,0,0,-57.660000000000004
14,11,33,0,0,-52.70000000000001
14,12,33,0,0,-54.379999999999995
14,13,33,1,1,-50.94
14,0,34,0,0,-61.4
14,1,34,0,0,-61.00000000000001
14,2,34,0,0,-62.52
14,3,34,0,0,-66.52000000000001
14,4,34,0,0,-65.4
14,5,34,1,1,-49.6
14,6,34,0,0,-61.88000000000001
14,7,34,0,0,-58.879999999999995
14,8,34,0,0,-62.20000000000001
14,9,34,0,0,-45.199999999999996
14,10,34,0,0,-62.959999999999994
14,11,34,0,0,-50.71999999999999
14,12,34,0,0,-62.56
14,13,34,0,0,-53.4
14,0,35,0,0,-55.64
14,1,35,0,0,-47.60000000000001
14,2,35,0,0,-43.92
14,3,35,0,0,-67.8
14,4,35,0,0,-67.88000000000001
14,5,35,0,0,-46.959999999999994
14,6,35,1,1,-49.48
14,7,35,0,0,-55.32000000000001
14,8,35,0,0,-50.400000000000006
14,9,35,1,1,-46.24
14,10,35,0,0,-67.88000000000001
14,11,35,1,1,-46.11999999999999
14,12,35,0,0,-55.64
14,13,35,1,1,-52.839999999999996
14,0,36,0,0,-61.0
14,1,36,0,0,-62.08
14,2,36,0,0,-59.959999999999994
14,3,36,0,0,-63.04
14,4,36,0,0,-59.64
14,5,36,1,1,-50.28000000000001
14,6,36,0,0,-46.00000000000001
14,7,36,0,0,-46.440000000000005
14,8,36,0,0,-63.04
14,9,36,1,1,-48.519999999999996
14,10,36,0,0,-49.71999999999999
14,11,36,0,0,-49.839999999999996
14,12,36,0,0,-50.56
14,13,36,0,0,-54.760000000000005
14,0,37,1,1,-51.2
14,1,37,0,0,-68.36000000000001
14,2,37,0,0,-49.879999999999995
14,3,37,0,0,-67.36
14,4,37,0,0,-67.48000000000002
14,5,37,0,0,-68.36000000000001
14,6,37,0,0,-48.64
14,7,37,0,0,-68.36000000000001
14,8,37,1,1,-46.12
14,9,37,1,1,-50.63999999999999
14,10,37,0,0,-68.03999999999999
14,11,37,0,0,-41.640000000000015
14,12,37,0,0,-45.39999999999999
14,13,37,1,1,-49.72
14,0,38,0,0,-51.14
14,1,38,0,0,-70.1
14,2,38,0,0,-70.18000000000002
14,3,38,0,0,-69.38
14,4,38,0,0,-70.26000000000002
14,5,38,0,0,-70.26000000000002
14,6,38,0,0,-70.26000000000002
14,7,38,1,1,-50.18
14,8,38,1,1,-48.980000000000004
14,9,38,0,0,-70.1
14,10,38,0,0,-67.86
14,11,38,1,1,-48.02
14,12,38,0,0,-70.26000000000002
14,13,38,0,0,-70.26000000000002
14,0,39,0,0,-66.18
14,1,39,0,0,-55.94
14,2,39,0,0,-53.22
14,3,39,0,0,-66.18
14,4,39,0,0,-62.17999999999999
14,5,39,0,0,-52.660000000000004
14,6,39,0,0,-53.46000000000001
14,7,39,0,0,-49.779999999999994
14,8,39,0,0,-61.540000000000006
14,9,39,0,0,-49.86
14,10,39,0,0,-50.34
14,11,39,0,0,-58.82
14,12,39,0,0,-46.34
14,13,39,1,1,-48.18000000000001
14,0,40,0,0,-63.64000000000001
14,1,40,0,0,-61.160000000000004
14,2,40,0,0,-54.24000000000001
14,3,40,0,0,-65.04
14,4,40,0,0,-65.04
14,5,40,0,0,-61.12
14,6,40,0,0,-65.04
14,7,40,0,0,-44.67999999999999
14,8,40,0,0,-56.599999999999994
14,9,40,0,0,-54.0
14,10,40,1,1,-49.72
14,11,40,0,0,-65.04
14,12,40,1,1,-51.919999999999995
14,13,40,0,0,-57.16
14,0,41,1,1,-49.57999999999999
14,1,41,0,0,-54.61999999999999
14,2,41,0,0,-46.540000000000006
14,3,41,0,0,-63.82
14,4,41,0,0,-65.74000000000001
14,5,41,0,0,-45.66000000000001
14,6,41,1,1,-46.059999999999995
14,7,41,0,0,-54.46
14,8,41,0,0,-65.5
14,9,41,1,1,-47.419999999999995
14,10,41,0,0,-49.58
14,11,41,0,0,-47.82
14,12,41,0,0,-56.86
14,13,41,0,0,-49.82
14,0,42,0,0,-73.53999999999999
14,1,42,0,0,-74.33999999999999
14,2,42,0,0,-74.33999999999999
14,3,42,0,0,-74.33999999999999
14,4,42,0,0,-73.14000000000001
14,5,42,0,0,-52.980000000000004
14,6,42,0,0,-55.85999999999999
14,7,42,0,0,-74.33999999999999
14,8,42,0,0,-74.49999999999999
14,9,42,0,0,-74.33999999999999
14,10,42,0,0,-74.49999999999999
14,11,42,0,0,-52.260000000000005
14,12,42,1,1,-47.94
14,13,42,0,0,-74.58000000000001
14,0,43,0,0,-63.959999999999994
14,1,43,0,0,-51.68
14,2,43,1,1,-47.800000000000004
14,3,43,0,0,-64.56
14,4,43,0,0,-64.64000000000001
14,5,43,0,0,-64.64000000000001
14,6,43,0,0,-51.040000000000006
14,7,43,0,0,-50.68
14,8,43,0,0,-45.44
14,9,43,0,0,-55.56
14,10,43,1,1,-44.48
14,11,43,0,0,-43.32
14,12,43,0,0,-54.72
14,13,43,0,0,-64.6
14,0,44,0,0,-64.26
14,1,44,0,0,-64.02
14,2,44,1,1,-48.1
14,3,44,0,0,-62.419999999999995
14,4,44,0,0,-63.780000000000015
14,5,44,1,1,-46.81999999999999
14,6,44,1,1,-47.38
14,7,44,0,0,-57.7
14,8,44,1,1,-48.339999999999996
14,9,44,0,0,-60.419999999999995
14,10,44,0,0,-57.38
14,11,44,0,0,-46.42
14,12,44,0,0,-64.02
14,13,44,0,0,-54.34
14,0,45,0,0,-64.76
14,1,45,0,0,-55.0
14,2,45,0,0,-49.64
14,3,45,0,0,-68.67999999999999
14,4,45,0,0,-68.67999999999999
14,5,45,0,0,-57.919999999999995
14,6,45,0,0,-51.760000000000005
14,7,45,0,0,-50.68000000000001
14,8,45,0,0,-65.16000000000001
14,9,45,0,0,-58.96
14,10,45,0,0,-68.67999999999999
14,11,45,1,1,-48.080000000000005
14,12,45,0,0,-57.36
14,13,45,1,1,-47.400000000000006
14,0,46,0,0,-60.900000000000006
14,1,46,0,0,-64.50000000000001
14,2,46,0,0,-50.18
14,3,46,0,0,-67.62000000000002
14,4,46,0,0,-68.66000000000001
14,5,46,0,0,-55.779999999999994
14,6,46,1,1,-50.900000000000006
14,7,46,0,0,-49.46
14,8,46,1,1,-48.5
14,9,46,0,0,-44.900000000000006
14,10,46,0,0,-59.62000000000001
14,11,46,0,0,-65.7
14,12,46,0,0,-68.66000000000001
14,13,46,0,0,-47.540000000000006
14,0,47,0,0,-63.96
14,1,47,0,0,-64.4
14,2,47,1,1,-47.64
14,3,47,0,0,-63.8
14,4,47,0,0,-65.00000000000001
14,5,47,0,0,-64.76
14,6,47,1,1,-49.68000000000001
14,7,47,0,0,-46.720000000000006
14,8,47,0,0,-63.8
14,9,47,0,0,-64.76
14,10,47,0,0,-59.68000000000001
14,11,47,1,1,-48.480000000000004
14,12,47,0,0,-57.2
14,13,47,0,0,-65.0
14,0,48,0,0,-65.46000000000001
14,1,48,0,0,-66.1
14,2,48,0,0,-57.300000000000004
14,3,48,0,0,-64.98
14,4,48,0,0,-66.34
14,5,48,0,0,-66.1
14,6,48,0,0,-65.94
14,7,48,0,0,-57.86000000000001
14,8,48,0,0,-42.739999999999995
14,9,48,0,0,-65.30000000000001
14,10,48,1,1,-54.419999999999995
14,11,48,0,0,-55.300000000000004
14,12,48,0,0,-61.78000000000001
14,13,48,0,0,-57.300000000000004
14,0,49,0,0,-62.519999999999996
14,1,49,0,0,-62.60000000000001
14,2,49,0,0,-50.96000000000001
14,3,49,0,0,-53.84
14,4,49,0,0,-63.24
14,5,49,0,0,-55.28
14,6,49,0,0,-61.080000000000005
14,7,49,0,0,-57.24
14,8,49,0,0,-62.64
14,9,49,1,1,-51.44
14,10,49,0,0,-51.040000000000006
14,11,49,0,0,-54.080000000000005
14,12,49,1,1,-53.319999999999986
14,13,49,0,0,-60.99999999999999
